Region,Vote_Type,Vote_Percentage
North East,Remain,69.91846668340384
Greater London,Leave,45.57721248879043
West Midlands,Leave,66.78078025974305
West Midlands,Remain,49.00519531471646
Northern Ireland,Remain,55.73983650510524
Yorkshire,Leave,56.803376558480565
Wales,Remain,44.843417066481294
Yorkshire,Leave,48.202809263920145
Greater London,Leave,50.94495857696758
West Midlands,Remain,44.320875119024315
East Midlands,Remain,63.864842802532564
South East,Remain,59.338962808637774
Greater London,Leave,64.70852806679657
Scotland,Remain,61.341521795224025
Wales,Remain,65.65921232971453
Greater London,Remain,52.83618151201363
South East,Leave,58.159071310313436
North East,Leave,61.964942195305795
Greater London,Remain,60.523640108175755
East Midlands,Leave,62.704080113081474
Yorkshire,Leave,54.84867037961489
Northern Ireland,Remain,53.47678285686388
South East,Remain,68.66958538070632
Greater London,Remain,61.4910513564798
Northern Ireland,Leave,69.2104547325119
Northern Ireland,Remain,65.1989694485664
Wales,Remain,49.21247415160003
Yorkshire,Remain,42.62890553914851
Northern Ireland,Leave,48.85177369719686
East Midlands,Remain,63.08976514010897
Scotland,Remain,47.278525912796326
Scotland,Remain,45.162292565615054
Yorkshire,Leave,50.992269609627364
North East,Remain,62.22095423794614
Northern Ireland,Leave,50.98135497020267
Northern Ireland,Leave,69.92042474865495
Northern Ireland,Remain,62.09704414516517
North East,Remain,44.96741392818259
Northern Ireland,Remain,48.89394761204786
East Midlands,Remain,45.19847087682389
East Midlands,Leave,68.81026507366688
North East,Remain,56.17613143074834
Greater London,Remain,65.44710949422581
Scotland,Leave,49.094276874880606
Greater London,Leave,44.59331553642818
South East,Remain,50.83697524794476
Scotland,Remain,46.31026835244255
Yorkshire,Leave,45.8927503465209
East Midlands,Leave,55.82191525991279
North East,Remain,45.32262953990738
Greater London,Remain,49.404304352075684
Northern Ireland,Remain,45.15513857405005
West Midlands,Remain,53.21779176120001
Greater London,Remain,61.864835587901304
Wales,Remain,52.01985952532128
Wales,Leave,41.91637756546771
Northern Ireland,Remain,46.080931840100455
Wales,Leave,48.767720569692926
North East,Remain,61.92185326283209
Greater London,Leave,60.37329447406836
North East,Leave,47.97078658795239
Yorkshire,Leave,66.81030267499575
Scotland,Remain,62.50804682019515
East Midlands,Leave,66.52881765118855
West Midlands,Remain,66.04580934966964
North East,Remain,47.50200652027756
Wales,Leave,45.61459425641244
North East,Leave,64.10764588323633
East Midlands,Remain,46.555992002862986
West Midlands,Remain,60.17193576648424
West Midlands,Leave,46.179365569742174
Scotland,Leave,48.81377703079103
South East,Remain,60.791711453375726
Northern Ireland,Remain,62.07797994495141
Yorkshire,Remain,65.45126242397603
North East,Leave,58.324200103189526
North East,Leave,54.988899834728166
East Midlands,Remain,47.007049679755944
Wales,Leave,57.381404058581005
Yorkshire,Remain,50.434667372515555
Scotland,Leave,53.49550018839185
South East,Remain,69.41353511326278
Scotland,Remain,57.58233850139287
Greater London,Remain,47.26669863246086
Yorkshire,Remain,46.395685897925595
Scotland,Remain,50.52368112001988
Wales,Remain,48.904733336248846
West Midlands,Remain,47.54476550227239
Northern Ireland,Remain,66.63272565450241
Greater London,Leave,47.25187895771067
South East,Leave,56.73286414452231
East Midlands,Leave,67.08184463810848
North East,Remain,55.203013176387046
Greater London,Remain,54.17702612761601
Wales,Leave,49.19965920551725
Scotland,Remain,48.494004713681186
Yorkshire,Remain,48.438263729308694
Northern Ireland,Remain,54.259736379896864
Wales,Remain,65.31314230231085
East Midlands,Leave,68.10905318195833
Yorkshire,Leave,46.4289043744839
East Midlands,Remain,56.57385156285679
East Midlands,Leave,61.55006844045959
East Midlands,Remain,69.88682130756197
Greater London,Leave,43.59440269575547
Greater London,Remain,64.15795077467652
Scotland,Leave,61.692016405261114
Greater London,Remain,65.64735695582891
Yorkshire,Remain,43.54091463897015
West Midlands,Remain,67.5222767965115
Greater London,Leave,64.90969390071602
Wales,Remain,67.8432073603665
West Midlands,Leave,52.42410305124879
West Midlands,Remain,63.27930452589872
Wales,Remain,64.2270634381511
Wales,Remain,58.56599510861818
North East,Remain,51.62730568204122
Northern Ireland,Leave,65.32307406236525
Greater London,Leave,66.39652118410888
South East,Remain,63.506438850358215
North East,Remain,40.52451986340511
North East,Leave,41.012331997275616
Wales,Remain,60.84575694654745
Wales,Remain,49.4577034351385
Wales,Remain,61.78258688432141
Northern Ireland,Remain,44.048007483035306
West Midlands,Remain,42.19815826304134
Scotland,Remain,60.1430191380106
North East,Leave,40.62882466091695
North East,Leave,48.25877016614833
North East,Leave,42.070897309105014
Scotland,Leave,50.446942289690924
Wales,Leave,66.0933974525772
Yorkshire,Remain,53.97055372998162
Yorkshire,Remain,56.61916361737421
South East,Remain,59.087931541641765
Greater London,Remain,46.49165508867415
Greater London,Remain,62.8017109992623
South East,Leave,53.25621176636781
East Midlands,Remain,45.00083231293188
Northern Ireland,Remain,45.712800978169476
Scotland,Leave,44.200035443137615
Scotland,Leave,59.36021746726934
Scotland,Leave,62.121938365799906
Wales,Remain,67.29126077868457
Wales,Remain,67.50484387291674
Wales,Remain,57.79674616146109
West Midlands,Remain,51.23434091556257
East Midlands,Remain,60.97497763245026
South East,Remain,52.76096319276446
East Midlands,Remain,41.939631498913336
South East,Remain,48.21198285673929
West Midlands,Leave,68.06569771234744
East Midlands,Remain,53.699308944344736
Greater London,Leave,58.19294610228586
Scotland,Leave,65.12165996037282
Greater London,Leave,50.679471964566766
Greater London,Leave,58.990364316718896
North East,Leave,56.92060480155604
North East,Leave,55.76466985494479
East Midlands,Remain,58.034448747122376
East Midlands,Remain,41.41245950094929
Scotland,Remain,52.25931109195031
Wales,Remain,52.63123667365548
East Midlands,Remain,62.74356447336017
West Midlands,Leave,49.07555777912309
South East,Leave,55.97560973046194
Wales,Leave,62.48412897175036
Scotland,Remain,67.69153071962691
North East,Leave,41.673958153895185
North East,Leave,68.30378025145436
Yorkshire,Leave,64.49522038124489
West Midlands,Remain,49.41654510409469
South East,Leave,53.974367891144986
Northern Ireland,Remain,45.35332519262499
South East,Remain,44.59750831712514
South East,Remain,64.83504440231881
West Midlands,Remain,53.80052326219843
Yorkshire,Leave,55.16114030252476
Scotland,Leave,65.74618011393386
Yorkshire,Remain,62.92341735180071
Scotland,Remain,57.105416594925245
South East,Leave,46.66831920464184
Northern Ireland,Leave,67.2497151015699
Wales,Leave,44.06381744129942
Scotland,Remain,63.57255147877713
East Midlands,Leave,56.913637512889686
Yorkshire,Remain,61.20782384927517
Scotland,Leave,53.12206192739474
East Midlands,Leave,43.53943077783609
Yorkshire,Leave,57.75365408745899
North East,Leave,49.654140587499754
Greater London,Leave,41.29728698886073
East Midlands,Remain,51.812771358006245
South East,Remain,55.52881260648185
Wales,Remain,56.80800622911292
Scotland,Remain,63.33914124973423
Wales,Remain,62.490991303904366
Northern Ireland,Leave,66.94127601084756
Northern Ireland,Leave,57.938634435073965
Greater London,Leave,64.55755708264215
West Midlands,Remain,52.73676809958731
Scotland,Leave,47.553140538281845
South East,Remain,41.61739621806061
Greater London,Leave,54.125242109110545
Greater London,Remain,55.71796135265609
Wales,Remain,41.56909813397481
Scotland,Leave,47.74078621175737
Scotland,Leave,42.901621135373844
Yorkshire,Remain,63.13904923079149
Greater London,Remain,54.533463332750614
West Midlands,Leave,61.77317865116346
Greater London,Leave,50.0413622213936
Wales,Leave,64.89575953330873
East Midlands,Leave,52.18630161222785
Greater London,Leave,62.52751555846994
West Midlands,Leave,63.00368892694004
West Midlands,Leave,45.483683375331374
Greater London,Remain,53.85186864479252
Yorkshire,Leave,54.35137157810684
Wales,Leave,49.30036839784775
North East,Remain,60.145307233045344
West Midlands,Leave,62.598632384192626
East Midlands,Remain,41.24958399930944
West Midlands,Leave,42.23008495927235
Scotland,Leave,52.68375914545318
North East,Remain,46.24269491478435
East Midlands,Leave,58.97569472618754
West Midlands,Leave,50.610918888209895
Greater London,Remain,41.096674442232285
North East,Remain,56.82762361922445
East Midlands,Remain,42.07522639498626
North East,Remain,55.3786439090213
Yorkshire,Remain,41.98259052489337
Greater London,Remain,52.65454493240403
Scotland,Leave,66.3855736433149
Yorkshire,Leave,46.047510441851365
North East,Remain,69.38338091749975
Greater London,Leave,51.15328093996555
Wales,Remain,56.15150334333714
Northern Ireland,Remain,63.5575095460953
Wales,Leave,50.505828813525774
North East,Remain,69.39007157152415
Greater London,Leave,53.93663978210287
Greater London,Remain,63.92941582332408
East Midlands,Remain,61.142803627990325
Greater London,Remain,58.81231280196607
Scotland,Remain,62.44207784711662
Yorkshire,Leave,60.86282870526
Yorkshire,Leave,40.11263213161086
Scotland,Remain,59.481752682246125
East Midlands,Leave,68.59351507752751
West Midlands,Remain,43.76381807769644
East Midlands,Remain,48.08045836081776
West Midlands,Remain,60.58405653538648
West Midlands,Remain,42.15900260144662
West Midlands,Remain,63.853922351160335
East Midlands,Remain,41.7860187074117
Wales,Remain,54.93680060139809
Northern Ireland,Remain,62.35285012373876
Scotland,Leave,59.894796384441534
North East,Remain,58.83421382558099
Greater London,Remain,66.26601234787965
Scotland,Leave,67.98519506051679
Scotland,Leave,60.072864493844335
North East,Leave,64.95226574190352
North East,Leave,49.76013770146736
Greater London,Leave,66.04191053421172
Scotland,Leave,67.43853108079297
Yorkshire,Remain,52.42384114171318
North East,Leave,53.79076136739729
Northern Ireland,Remain,54.34007306757448
South East,Leave,59.68749943653232
Yorkshire,Remain,66.88385937304923
Scotland,Leave,41.82683112890091
Greater London,Leave,51.10897712705908
Northern Ireland,Remain,41.25164023279757
Greater London,Leave,47.99397020390109
South East,Leave,68.72556832661854
West Midlands,Leave,61.293194299184506
South East,Remain,51.920832377054936
Northern Ireland,Leave,61.712661198331055
Yorkshire,Remain,43.3003251962914
East Midlands,Leave,68.5713658701941
East Midlands,Remain,40.704793898571715
Northern Ireland,Leave,40.51156536662544
Greater London,Leave,45.963988351507695
East Midlands,Remain,59.29989959234055
South East,Leave,41.71688742149657
Yorkshire,Leave,58.9979041927152
Greater London,Remain,61.13573592650552
Wales,Leave,47.97203880680568
Scotland,Remain,51.93489538456291
Northern Ireland,Remain,51.04462739126352
North East,Remain,51.848566156621835
West Midlands,Remain,40.17647591115591
West Midlands,Remain,57.70723756545949
West Midlands,Remain,41.610450302513414
East Midlands,Remain,55.91215462917506
South East,Leave,58.872781872903545
Northern Ireland,Leave,65.84647987055041
Wales,Remain,66.3315996745602
Wales,Leave,66.99086246943018
Yorkshire,Remain,58.560857315313804
Scotland,Remain,44.907988485805745
East Midlands,Leave,59.743375301032756
Yorkshire,Remain,59.9612804464775
North East,Remain,57.355546610371555
North East,Leave,69.93359162153806
West Midlands,Leave,49.07370718985887
East Midlands,Leave,59.28758730549957
Yorkshire,Remain,40.05587081394982
Greater London,Leave,67.87672202021469
Wales,Leave,53.61290640123791
North East,Leave,57.149595128735
Greater London,Remain,42.1001520134846
Wales,Remain,56.74465922327872
Wales,Remain,52.801869626784544
Scotland,Leave,62.720730411573186
Wales,Leave,67.03645696555591
Wales,Remain,54.8217227941521
Greater London,Leave,52.31645093667617
Yorkshire,Remain,59.06862155590059
Wales,Leave,47.71265317017121
Yorkshire,Remain,45.94096644591126
North East,Remain,48.98255155296442
Scotland,Leave,48.23011459641515
West Midlands,Remain,47.12962148096105
Greater London,Leave,44.31794805229133
Northern Ireland,Leave,42.21270895877984
Greater London,Remain,69.20144471323188
Scotland,Leave,42.82352318784468
East Midlands,Leave,65.77990149215424
North East,Leave,40.683089219874724
Yorkshire,Remain,42.752355281951615
Scotland,Remain,42.854071292282555
North East,Remain,66.9324228326021
South East,Remain,48.190572485537714
Yorkshire,Remain,65.32566479869206
West Midlands,Leave,68.66330844705028
Wales,Leave,40.12399212068949
Northern Ireland,Remain,62.56589172227271
Yorkshire,Remain,58.987703357932716
West Midlands,Leave,47.02925380320662
East Midlands,Leave,44.37574299087078
South East,Leave,46.10925342765016
Greater London,Leave,64.55222982159171
Greater London,Leave,48.278561949504805
East Midlands,Remain,47.37213098630187
Greater London,Leave,63.75542830692552
North East,Leave,57.33017754428672
Greater London,Remain,65.35228510407347
South East,Leave,48.071610881054
Wales,Remain,68.9507642636213
East Midlands,Leave,62.87591523157885
Scotland,Remain,54.2196994614612
Northern Ireland,Remain,54.957129496187775
West Midlands,Leave,45.149342762443446
East Midlands,Remain,40.036633290843355
South East,Leave,50.625815561959286
North East,Leave,53.732294767309725
South East,Leave,48.662389044956086
North East,Leave,40.9179399525975
Scotland,Leave,46.55125715974134
Greater London,Leave,53.47531111557817
North East,Leave,45.86667046895714
Yorkshire,Remain,66.99398091440823
North East,Remain,52.63514488901662
West Midlands,Remain,67.98827897343222
West Midlands,Remain,56.625950998203166
North East,Remain,68.2916496917285
Northern Ireland,Remain,51.64941941888014
Yorkshire,Remain,67.88857876969041
Yorkshire,Leave,42.890990540972766
West Midlands,Leave,60.187474455056346
Wales,Remain,65.94481609190223
North East,Leave,51.155851684073035
North East,Remain,66.59345544919398
East Midlands,Leave,66.6659033522349
East Midlands,Leave,46.92518695659922
Northern Ireland,Remain,43.70753985957269
West Midlands,Remain,64.2190083336927
Northern Ireland,Leave,63.45674252398709
Wales,Leave,64.17865057277561
North East,Leave,53.511722447222354
Scotland,Remain,53.59073805565508
West Midlands,Remain,63.20898192065996
Yorkshire,Remain,59.93404798903521
South East,Leave,64.47567017337853
Greater London,Leave,61.24433187157456
Wales,Remain,69.04015337764778
Greater London,Remain,46.827881820864434
Yorkshire,Remain,48.53932435682721
Scotland,Leave,67.65937775485088
West Midlands,Remain,68.8596439090031
North East,Leave,65.84770444772201
Yorkshire,Leave,61.23784560042361
North East,Remain,42.13754179330762
Wales,Remain,57.97351787800153
Northern Ireland,Leave,68.05730572898808
Scotland,Leave,48.780817844633134
Scotland,Leave,58.513178827002406
North East,Leave,60.73174760574412
Northern Ireland,Leave,59.81402470397778
North East,Remain,58.91790285932285
East Midlands,Leave,59.19527841023343
South East,Remain,62.73238379263489
Greater London,Leave,45.04622733634291
Scotland,Leave,64.60804686675053
Northern Ireland,Leave,51.92197213809708
Greater London,Remain,42.77171250362185
South East,Leave,43.25187610942439
Northern Ireland,Remain,65.37987531697297
Northern Ireland,Leave,55.13886333496288
Scotland,Remain,53.64242885271343
Greater London,Remain,67.75867184836295
Wales,Leave,42.47472081088585
North East,Remain,58.56075661892367
Yorkshire,Leave,61.71677971269784
North East,Leave,57.656956463455565
Wales,Leave,47.36974318656211
Scotland,Leave,54.48961615343458
